Testing with Activation Function: ReLU
Activation: Tanh, PassengerId: 1261, Prediction: 1
Activation: Tanh, PassengerId: 1262, Prediction: 0
Activation: Tanh, PassengerId: 1263, Prediction: 1
Activation: Tanh, PassengerId: 1264, Prediction: 0
Activation: Tanh, PassengerId: 1265, Prediction: 0
Activation: Tanh, PassengerId: 1266, Prediction: 1
Activation: Tanh, PassengerId: 1267, Prediction: 1
Activation: Tanh, PassengerId: 1268, Prediction: 1
Activation: Tanh, PassengerId: 1269, Prediction: 0
Activation: Tanh, PassengerId: 1270, Prediction: 0
Activation: Tanh, PassengerId: 1271, Prediction: 0
Activation: Tanh, PassengerId: 1272, Prediction: 0
Activation: Tanh, PassengerId: 1273, Prediction: 0
Activation: Tanh, PassengerId: 1274, Prediction: 1
Activation: Tanh, PassengerId: 1275, Prediction: 0
Activation: Tanh, PassengerId: 1276, Prediction: 0
Activation: Tanh, PassengerId: 1277, Prediction: 1
Activation: Tanh, PassengerId: 1278, Prediction: 0
Activation: Tanh, PassengerId: 1279, Prediction: 0
Activation: Tanh, PassengerId: 1280, Prediction: 0
Activation: Tanh, PassengerId: 1281, Prediction: 0
Activation: Tanh, PassengerId: 1282, Prediction: 0
Activation: Tanh, PassengerId: 1283, Prediction: 1
Activation: Tanh, PassengerId: 1284, Prediction: 1
Activation: Tanh, PassengerId: 1285, Prediction: 0
Activation: Tanh, PassengerId: 1286, Prediction: 0
Activation: Tanh, PassengerId: 1287, Prediction: 1
Activation: Tanh, PassengerId: 1288, Prediction: 0
Activation: Tanh, PassengerId: 1289, Prediction: 1
Activation: Tanh, PassengerId: 1290, Prediction: 0
Activation: Tanh, PassengerId: 1291, Prediction: 0
Activation: Tanh, PassengerId: 1292, Prediction: 1
Activation: Tanh, PassengerId: 1293, Prediction: 0
Activation: Tanh, PassengerId: 1294, Prediction: 1
Activation: Tanh, PassengerId: 1295, Prediction: 1
Activation: Tanh, PassengerId: 1296, Prediction: 0
Activation: Tanh, PassengerId: 1297, Prediction: 0
Activation: Tanh, PassengerId: 1298, Prediction: 0
Activation: Tanh, PassengerId: 1299, Prediction: 0
Activation: Tanh, PassengerId: 1300, Prediction: 1
Activation: Tanh, PassengerId: 1301, Prediction: 1
Activation: Tanh, PassengerId: 1302, Prediction: 1
Activation: Tanh, PassengerId: 1303, Prediction: 1
Activation: Tanh, PassengerId: 1304, Prediction: 0
Activation: Tanh, PassengerId: 1305, Prediction: 0
Activation: Tanh, PassengerId: 1306, Prediction: 1
Activation: Tanh, PassengerId: 1307, Prediction: 0
Activation: Tanh, PassengerId: 1308, Prediction: 0
Activation: Tanh, PassengerId: 1309, Prediction: 1
==================================================
Testing with Activation Function: LeakyReLU
Epoch [1/1000] - Loss: 0.6181
Epoch [2/1000] - Loss: 0.6063
Epoch [3/1000] - Loss: 0.5793
Epoch [4/1000] - Loss: 0.5650
Epoch [5/1000] - Loss: 0.5582
Epoch [6/1000] - Loss: 0.5551
Epoch [7/1000] - Loss: 0.5508
Epoch [8/1000] - Loss: 0.5579
Epoch [9/1000] - Loss: 0.5324
Epoch [10/1000] - Loss: 0.5319
Epoch [11/1000] - Loss: 0.5214
Epoch [12/1000] - Loss: 0.5153
Epoch [13/1000] - Loss: 0.5054
Epoch [14/1000] - Loss: 0.5035
Epoch [15/1000] - Loss: 0.4989
Epoch [16/1000] - Loss: 0.5047
Epoch [17/1000] - Loss: 0.4822
Epoch [18/1000] - Loss: 0.4670
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: Tanh, PassengerId: 928, Prediction: 0: 0
Activation: LeakyReLU, PassengerId: 970, Prediction: 0
Activation: LeakyReLU, PassengerId: 971, Prediction: 1
Activation: LeakyReLU, PassengerId: 972, Prediction: 1
Activation: LeakyReLU, PassengerId: 973, Prediction: 1
Activation: LeakyReLU, PassengerId: 974, Prediction: 1
Activation: LeakyReLU, PassengerId: 975, Prediction: 0
Activation: LeakyReLU, PassengerId: 976, Prediction: 0
Activation: LeakyReLU, PassengerId: 977, Prediction: 0
Activation: LeakyReLU, PassengerId: 978, Prediction: 0
Activation: LeakyReLU, PassengerId: 979, Prediction: 1
Activation: LeakyReLU, PassengerId: 980, Prediction: 1
Activation: LeakyReLU, PassengerId: 981, Prediction: 1
Activation: LeakyReLU, PassengerId: 982, Prediction: 0
Activation: LeakyReLU, PassengerId: 983, Prediction: 0
Activation: LeakyReLU, PassengerId: 984, Prediction: 1
Activation: LeakyReLU, PassengerId: 985, Prediction: 0
Activation: LeakyReLU, PassengerId: 986, Prediction: 0
Activation: LeakyReLU, PassengerId: 987, Prediction: 0
Activation: LeakyReLU, PassengerId: 988, Prediction: 1
Activation: LeakyReLU, PassengerId: 989, Prediction: 0
Activation: LeakyReLU, PassengerId: 990, Prediction: 0
Activation: LeakyReLU, PassengerId: 991, Prediction: 0
Activation: LeakyReLU, PassengerId: 992, Prediction: 1
Activation: LeakyReLU, PassengerId: 993, Prediction: 0
Activation: LeakyReLU, PassengerId: 994, Prediction: 0
Activation: LeakyReLU, PassengerId: 995, Prediction: 0
Activation: LeakyReLU, PassengerId: 996, Prediction: 0
Activation: LeakyReLU, PassengerId: 997, Prediction: 0
Activation: LeakyReLU, PassengerId: 998, Prediction: 0
Activation: LeakyReLU, PassengerId: 999, Prediction: 0
Activation: LeakyReLU, PassengerId: 1000, Prediction: 0
Activation: LeakyReLU, PassengerId: 1001, Prediction: 0
Activation: LeakyReLU, PassengerId: 1002, Prediction: 0
Activation: LeakyReLU, PassengerId: 1003, Prediction: 1
Activation: LeakyReLU, PassengerId: 1004, Prediction: 1
Activation: LeakyReLU, PassengerId: 1005, Prediction: 0
Activation: LeakyReLU, PassengerId: 1006, Prediction: 1
Activation: LeakyReLU, PassengerId: 1007, Prediction: 0
Activation: LeakyReLU, PassengerId: 1008, Prediction: 0
Activation: LeakyReLU, PassengerId: 1009, Prediction: 1
Activation: LeakyReLU, PassengerId: 1010, Prediction: 0
Activation: LeakyReLU, PassengerId: 1011, Prediction: 1
Activation: LeakyReLU, PassengerId: 1012, Prediction: 1
Activation: LeakyReLU, PassengerId: 1013, Prediction: 0
Activation: LeakyReLU, PassengerId: 1014, Prediction: 1
Activation: LeakyReLU, PassengerId: 1015, Prediction: 0
Activation: LeakyReLU, PassengerId: 1016, Prediction: 0
Activation: LeakyReLU, PassengerId: 1017, Prediction: 0
Activation: LeakyReLU, PassengerId: 1018, Prediction: 0
Activation: LeakyReLU, PassengerId: 1019, Prediction: 0
Activation: LeakyReLU, PassengerId: 1020, Prediction: 0
Activation: LeakyReLU, PassengerId: 1021, Prediction: 0
Activation: LeakyReLU, PassengerId: 1022, Prediction: 0
Activation: LeakyReLU, PassengerId: 1023, Prediction: 0
Activation: LeakyReLU, PassengerId: 1024, Prediction: 0
Activation: LeakyReLU, PassengerId: 1025, Prediction: 0
Activation: LeakyReLU, PassengerId: 1026, Prediction: 0
Activation: LeakyReLU, PassengerId: 1027, Prediction: 0
Activation: LeakyReLU, PassengerId: 1028, Prediction: 0
Activation: LeakyReLU, PassengerId: 1029, Prediction: 0
Activation: LeakyReLU, PassengerId: 1030, Prediction: 0
Activation: LeakyReLU, PassengerId: 1031, Prediction: 0
Activation: LeakyReLU, PassengerId: 1032, Prediction: 0
Activation: LeakyReLU, PassengerId: 1033, Prediction: 1
Activation: LeakyReLU, PassengerId: 1034, Prediction: 0
Activation: LeakyReLU, PassengerId: 1035, Prediction: 0
Activation: LeakyReLU, PassengerId: 1036, Prediction: 1
Activation: LeakyReLU, PassengerId: 1037, Prediction: 0
Activation: LeakyReLU, PassengerId: 1038, Prediction: 0
Activation: LeakyReLU, PassengerId: 1039, Prediction: 0
Activation: LeakyReLU, PassengerId: 1040, Prediction: 0
Activation: LeakyReLU, PassengerId: 1041, Prediction: 0
Activation: LeakyReLU, PassengerId: 1042, Prediction: 1
Activation: LeakyReLU, PassengerId: 1043, Prediction: 0
Activation: LeakyReLU, PassengerId: 1044, Prediction: 0
Activation: LeakyReLU, PassengerId: 1045, Prediction: 0
Activation: LeakyReLU, PassengerId: 1046, Prediction: 0
Activation: LeakyReLU, PassengerId: 1047, Prediction: 0
Activation: LeakyReLU, PassengerId: 1048, Prediction: 1
Activation: LeakyReLU, PassengerId: 1049, Prediction: 0
Activation: LeakyReLU, PassengerId: 1050, Prediction: 1
Activation: LeakyReLU, PassengerId: 1051, Prediction: 1
Activation: LeakyReLU, PassengerId: 1052, Prediction: 1
Activation: LeakyReLU, PassengerId: 1053, Prediction: 1
Activation: LeakyReLU, PassengerId: 1054, Prediction: 1
Activation: LeakyReLU, PassengerId: 1055, Prediction: 0
Activation: LeakyReLU, PassengerId: 1056, Prediction: 0
Activation: LeakyReLU, PassengerId: 1057, Prediction: 0
Activation: LeakyReLU, PassengerId: 1058, Prediction: 0
Activation: LeakyReLU, PassengerId: 1059, Prediction: 0
Activation: LeakyReLU, PassengerId: 1060, Prediction: 1
Activation: LeakyReLU, PassengerId: 1061, Prediction: 0
Activation: LeakyReLU, PassengerId: 1062, Prediction: 0
Activation: LeakyReLU, PassengerId: 1063, Prediction: 0
Activation: LeakyReLU, PassengerId: 1064, Prediction: 0
Activation: LeakyReLU, PassengerId: 1065, Prediction: 0
Activation: LeakyReLU, PassengerId: 1066, Prediction: 0
Activation: LeakyReLU, PassengerId: 1067, Prediction: 1
Activation: LeakyReLU, PassengerId: 1068, Prediction: 1
Activation: LeakyReLU, PassengerId: 1069, Prediction: 0
Activation: LeakyReLU, PassengerId: 1070, Prediction: 1
Activation: LeakyReLU, PassengerId: 1071, Prediction: 1
Activation: LeakyReLU, PassengerId: 1072, Prediction: 0
Activation: LeakyReLU, PassengerId: 1073, Prediction: 0
Activation: LeakyReLU, PassengerId: 1074, Prediction: 1
Activation: LeakyReLU, PassengerId: 1075, Prediction: 0
Activation: LeakyReLU, PassengerId: 1076, Prediction: 0
Activation: LeakyReLU, PassengerId: 1077, Prediction: 0
Activation: LeakyReLU, PassengerId: 1078, Prediction: 1
Activation: LeakyReLU, PassengerId: 1079, Prediction: 0
Activation: LeakyReLU, PassengerId: 1080, Prediction: 0
Activation: LeakyReLU, PassengerId: 1081, Prediction: 0
Activation: LeakyReLU, PassengerId: 1082, Prediction: 0
Activation: LeakyReLU, PassengerId: 1083, Prediction: 0
Activation: LeakyReLU, PassengerId: 1084, Prediction: 1
Activation: LeakyReLU, PassengerId: 1085, Prediction: 0
Activation: LeakyReLU, PassengerId: 1086, Prediction: 1
Activation: LeakyReLU, PassengerId: 1087, Prediction: 0
Activation: LeakyReLU, PassengerId: 1088, Prediction: 0
Activation: LeakyReLU, PassengerId: 1089, Prediction: 1
Activation: LeakyReLU, PassengerId: 1090, Prediction: 0
Activation: LeakyReLU, PassengerId: 1091, Prediction: 0
Activation: LeakyReLU, PassengerId: 1092, Prediction: 1
Activation: LeakyReLU, PassengerId: 1093, Prediction: 1
Activation: LeakyReLU, PassengerId: 1094, Prediction: 0
Activation: LeakyReLU, PassengerId: 1095, Prediction: 1
Activation: LeakyReLU, PassengerId: 1096, Prediction: 0
Activation: LeakyReLU, PassengerId: 1097, Prediction: 0
Activation: LeakyReLU, PassengerId: 1098, Prediction: 0
Activation: LeakyReLU, PassengerId: 1099, Prediction: 0
Activation: LeakyReLU, PassengerId: 1100, Prediction: 1
Activation: LeakyReLU, PassengerId: 1101, Prediction: 0
Activation: LeakyReLU, PassengerId: 1102, Prediction: 0
Activation: LeakyReLU, PassengerId: 1103, Prediction: 0
Activation: LeakyReLU, PassengerId: 1104, Prediction: 0
Activation: LeakyReLU, PassengerId: 1105, Prediction: 0
Activation: LeakyReLU, PassengerId: 1106, Prediction: 0
Activation: LeakyReLU, PassengerId: 1107, Prediction: 0
Activation: LeakyReLU, PassengerId: 1108, Prediction: 1
Activation: LeakyReLU, PassengerId: 1109, Prediction: 1
Activation: LeakyReLU, PassengerId: 1110, Prediction: 1
Activation: LeakyReLU, PassengerId: 1111, Prediction: 0
Activation: LeakyReLU, PassengerId: 1112, Prediction: 1
Activation: LeakyReLU, PassengerId: 1113, Prediction: 0
Activation: LeakyReLU, PassengerId: 1114, Prediction: 1
Activation: LeakyReLU, PassengerId: 1115, Prediction: 0
Activation: LeakyReLU, PassengerId: 1116, Prediction: 1
Activation: LeakyReLU, PassengerId: 1117, Prediction: 0
Activation: LeakyReLU, PassengerId: 1118, Prediction: 0
Activation: LeakyReLU, PassengerId: 1119, Prediction: 1
Activation: LeakyReLU, PassengerId: 1120, Prediction: 0
Activation: LeakyReLU, PassengerId: 1121, Prediction: 0
Activation: LeakyReLU, PassengerId: 1122, Prediction: 0
Activation: LeakyReLU, PassengerId: 1123, Prediction: 1
Activation: LeakyReLU, PassengerId: 1124, Prediction: 0
Activation: LeakyReLU, PassengerId: 1125, Prediction: 0
Activation: LeakyReLU, PassengerId: 1126, Prediction: 0
Activation: LeakyReLU, PassengerId: 1127, Prediction: 0
Activation: LeakyReLU, PassengerId: 1128, Prediction: 0
Activation: LeakyReLU, PassengerId: 1129, Prediction: 0
Activation: LeakyReLU, PassengerId: 1130, Prediction: 1
Activation: LeakyReLU, PassengerId: 1131, Prediction: 1
Activation: LeakyReLU, PassengerId: 1132, Prediction: 1
Activation: LeakyReLU, PassengerId: 1133, Prediction: 1
Activation: LeakyReLU, PassengerId: 1134, Prediction: 1
Activation: LeakyReLU, PassengerId: 1135, Prediction: 0
Activation: LeakyReLU, PassengerId: 1136, Prediction: 1
Activation: LeakyReLU, PassengerId: 1137, Prediction: 0
Activation: LeakyReLU, PassengerId: 1138, Prediction: 1
Activation: LeakyReLU, PassengerId: 1139, Prediction: 0
Activation: LeakyReLU, PassengerId: 1140, Prediction: 1
Activation: LeakyReLU, PassengerId: 1141, Prediction: 0
Activation: LeakyReLU, PassengerId: 1142, Prediction: 1
Activation: LeakyReLU, PassengerId: 1143, Prediction: 0
Activation: LeakyReLU, PassengerId: 1144, Prediction: 0
Activation: LeakyReLU, PassengerId: 1145, Prediction: 0
Activation: LeakyReLU, PassengerId: 1146, Prediction: 0
Activation: LeakyReLU, PassengerId: 1147, Prediction: 0
Activation: LeakyReLU, PassengerId: 1148, Prediction: 0
Activation: LeakyReLU, PassengerId: 1149, Prediction: 0
Activation: LeakyReLU, PassengerId: 1150, Prediction: 1
Activation: LeakyReLU, PassengerId: 1151, Prediction: 0
Activation: LeakyReLU, PassengerId: 1152, Prediction: 0
Activation: LeakyReLU, PassengerId: 1153, Prediction: 0
Activation: LeakyReLU, PassengerId: 1154, Prediction: 1
Activation: LeakyReLU, PassengerId: 1155, Prediction: 1
Activation: LeakyReLU, PassengerId: 1156, Prediction: 0
Activation: LeakyReLU, PassengerId: 1157, Prediction: 0
Activation: LeakyReLU, PassengerId: 1158, Prediction: 0
Activation: LeakyReLU, PassengerId: 1159, Prediction: 0
Activation: LeakyReLU, PassengerId: 1160, Prediction: 0
Activation: LeakyReLU, PassengerId: 1161, Prediction: 0
Activation: LeakyReLU, PassengerId: 1162, Prediction: 0
Activation: LeakyReLU, PassengerId: 1163, Prediction: 0
Activation: LeakyReLU, PassengerId: 1164, Prediction: 1
Activation: LeakyReLU, PassengerId: 1165, Prediction: 1
Activation: LeakyReLU, PassengerId: 1166, Prediction: 0
Activation: LeakyReLU, PassengerId: 1167, Prediction: 1
Activation: LeakyReLU, PassengerId: 1168, Prediction: 0
Activation: LeakyReLU, PassengerId: 1169, Prediction: 0
Activation: LeakyReLU, PassengerId: 1170, Prediction: 0
Activation: LeakyReLU, PassengerId: 1171, Prediction: 0
Activation: LeakyReLU, PassengerId: 1172, Prediction: 0
Activation: LeakyReLU, PassengerId: 1173, Prediction: 1
Activation: LeakyReLU, PassengerId: 1174, Prediction: 1
Activation: LeakyReLU, PassengerId: 1175, Prediction: 0
Activation: LeakyReLU, PassengerId: 1176, Prediction: 1
Activation: LeakyReLU, PassengerId: 1177, Prediction: 0
Activation: LeakyReLU, PassengerId: 1178, Prediction: 0
Activation: LeakyReLU, PassengerId: 1179, Prediction: 0
Activation: LeakyReLU, PassengerId: 1180, Prediction: 0
Activation: LeakyReLU, PassengerId: 1181, Prediction: 0
Activation: LeakyReLU, PassengerId: 1182, Prediction: 0
Activation: LeakyReLU, PassengerId: 1183, Prediction: 0
Activation: LeakyReLU, PassengerId: 1184, Prediction: 0
Activation: LeakyReLU, PassengerId: 1185, Prediction: 0
Activation: LeakyReLU, PassengerId: 1186, Prediction: 0
Activation: LeakyReLU, PassengerId: 1187, Prediction: 0
Activation: LeakyReLU, PassengerId: 1188, Prediction: 1
Activation: LeakyReLU, PassengerId: 1189, Prediction: 0
Activation: LeakyReLU, PassengerId: 1190, Prediction: 0
Activation: LeakyReLU, PassengerId: 1191, Prediction: 0
Activation: LeakyReLU, PassengerId: 1192, Prediction: 0
Activation: LeakyReLU, PassengerId: 1193, Prediction: 0
Activation: LeakyReLU, PassengerId: 1194, Prediction: 0
Activation: LeakyReLU, PassengerId: 1195, Prediction: 0
Activation: LeakyReLU, PassengerId: 1196, Prediction: 1
Activation: LeakyReLU, PassengerId: 1197, Prediction: 1
Activation: LeakyReLU, PassengerId: 1198, Prediction: 0
Activation: LeakyReLU, PassengerId: 1199, Prediction: 1
Activation: LeakyReLU, PassengerId: 1200, Prediction: 0
Activation: LeakyReLU, PassengerId: 1201, Prediction: 0
Activation: LeakyReLU, PassengerId: 1202, Prediction: 0
Activation: LeakyReLU, PassengerId: 1203, Prediction: 0
Activation: LeakyReLU, PassengerId: 1204, Prediction: 0
Activation: LeakyReLU, PassengerId: 1205, Prediction: 0
Activation: LeakyReLU, PassengerId: 1206, Prediction: 1
Activation: LeakyReLU, PassengerId: 1207, Prediction: 1
Activation: LeakyReLU, PassengerId: 1208, Prediction: 1
Activation: LeakyReLU, PassengerId: 1209, Prediction: 0
Activation: LeakyReLU, PassengerId: 1210, Prediction: 0
Activation: LeakyReLU, PassengerId: 1211, Prediction: 0
Activation: LeakyReLU, PassengerId: 1212, Prediction: 0
Activation: LeakyReLU, PassengerId: 1213, Prediction: 0
Activation: LeakyReLU, PassengerId: 1214, Prediction: 0
Activation: LeakyReLU, PassengerId: 1215, Prediction: 1
Activation: LeakyReLU, PassengerId: 1216, Prediction: 1
Activation: LeakyReLU, PassengerId: 1217, Prediction: 0
Activation: LeakyReLU, PassengerId: 1218, Prediction: 1
Activation: LeakyReLU, PassengerId: 1219, Prediction: 0
Activation: LeakyReLU, PassengerId: 1220, Prediction: 0
Activation: LeakyReLU, PassengerId: 1221, Prediction: 0
Activation: LeakyReLU, PassengerId: 1222, Prediction: 1
Activation: LeakyReLU, PassengerId: 1223, Prediction: 0
Activation: LeakyReLU, PassengerId: 1224, Prediction: 0
Activation: LeakyReLU, PassengerId: 1225, Prediction: 1
Activation: LeakyReLU, PassengerId: 1226, Prediction: 0
Activation: LeakyReLU, PassengerId: 1227, Prediction: 0
Activation: LeakyReLU, PassengerId: 1228, Prediction: 0
Activation: LeakyReLU, PassengerId: 1229, Prediction: 0
Activation: LeakyReLU, PassengerId: 1230, Prediction: 0
Activation: LeakyReLU, PassengerId: 1231, Prediction: 1
Activation: LeakyReLU, PassengerId: 1232, Prediction: 0
Activation: LeakyReLU, PassengerId: 1233, Prediction: 0
Activation: LeakyReLU, PassengerId: 1234, Prediction: 0
Activation: LeakyReLU, PassengerId: 1235, Prediction: 1
Activation: LeakyReLU, PassengerId: 1236, Prediction: 1
Activation: LeakyReLU, PassengerId: 1237, Prediction: 1
Activation: LeakyReLU, PassengerId: 1238, Prediction: 0
Activation: LeakyReLU, PassengerId: 1239, Prediction: 1
Activation: LeakyReLU, PassengerId: 1240, Prediction: 0
Activation: LeakyReLU, PassengerId: 1241, Prediction: 1
Activation: LeakyReLU, PassengerId: 1242, Prediction: 1
Activation: LeakyReLU, PassengerId: 1243, Prediction: 0
Activation: LeakyReLU, PassengerId: 1244, Prediction: 0
Activation: LeakyReLU, PassengerId: 1245, Prediction: 0
Activation: LeakyReLU, PassengerId: 1246, Prediction: 1
Activation: LeakyReLU, PassengerId: 1247, Prediction: 1
Activation: LeakyReLU, PassengerId: 1248, Prediction: 1
Activation: LeakyReLU, PassengerId: 1249, Prediction: 0
Activation: LeakyReLU, PassengerId: 1250, Prediction: 0
Activation: LeakyReLU, PassengerId: 1251, Prediction: 1
Activation: LeakyReLU, PassengerId: 1252, Prediction: 0
Activation: LeakyReLU, PassengerId: 1253, Prediction: 1
Activation: LeakyReLU, PassengerId: 1254, Prediction: 1
Activation: LeakyReLU, PassengerId: 1255, Prediction: 0
Activation: LeakyReLU, PassengerId: 1256, Prediction: 1
Activation: LeakyReLU, PassengerId: 1257, Prediction: 0
Activation: LeakyReLU, PassengerId: 1258, Prediction: 0
Activation: LeakyReLU, PassengerId: 1259, Prediction: 1
Activation: LeakyReLU, PassengerId: 1260, Prediction: 1
Activation: LeakyReLU, PassengerId: 1261, Prediction: 0
Activation: LeakyReLU, PassengerId: 1262, Prediction: 0
Activation: LeakyReLU, PassengerId: 1263, Prediction: 1
Activation: LeakyReLU, PassengerId: 1264, Prediction: 0
Activation: LeakyReLU, PassengerId: 1265, Prediction: 0
Activation: LeakyReLU, PassengerId: 1266, Prediction: 1
Activation: LeakyReLU, PassengerId: 1267, Prediction: 1
Activation: LeakyReLU, PassengerId: 1268, Prediction: 1
Activation: LeakyReLU, PassengerId: 1269, Prediction: 0
Activation: LeakyReLU, PassengerId: 1270, Prediction: 0
Activation: LeakyReLU, PassengerId: 1271, Prediction: 0
Activation: LeakyReLU, PassengerId: 1272, Prediction: 0
Activation: LeakyReLU, PassengerId: 1273, Prediction: 0
Activation: LeakyReLU, PassengerId: 1274, Prediction: 1
Activation: LeakyReLU, PassengerId: 1275, Prediction: 0
Activation: LeakyReLU, PassengerId: 1276, Prediction: 0
Activation: LeakyReLU, PassengerId: 1277, Prediction: 1
Activation: LeakyReLU, PassengerId: 1278, Prediction: 0
Activation: LeakyReLU, PassengerId: 1279, Prediction: 0
Activation: LeakyReLU, PassengerId: 1280, Prediction: 0
Activation: LeakyReLU, PassengerId: 1281, Prediction: 0
Activation: LeakyReLU, PassengerId: 1282, Prediction: 1
Activation: LeakyReLU, PassengerId: 1283, Prediction: 1
Activation: LeakyReLU, PassengerId: 1284, Prediction: 0
Activation: LeakyReLU, PassengerId: 1285, Prediction: 0
Activation: LeakyReLU, PassengerId: 1286, Prediction: 0
Activation: LeakyReLU, PassengerId: 1287, Prediction: 1
Activation: LeakyReLU, PassengerId: 1288, Prediction: 0
Activation: LeakyReLU, PassengerId: 1289, Prediction: 1
Activation: LeakyReLU, PassengerId: 1290, Prediction: 0
Activation: LeakyReLU, PassengerId: 1291, Prediction: 0
Activation: LeakyReLU, PassengerId: 1292, Prediction: 1
Activation: LeakyReLU, PassengerId: 1293, Prediction: 0
Activation: LeakyReLU, PassengerId: 1294, Prediction: 1
Activation: LeakyReLU, PassengerId: 1295, Prediction: 0
Activation: LeakyReLU, PassengerId: 1296, Prediction: 0
Activation: LeakyReLU, PassengerId: 1297, Prediction: 0
Activation: LeakyReLU, PassengerId: 1298, Prediction: 0
Activation: LeakyReLU, PassengerId: 1299, Prediction: 0
Activation: LeakyReLU, PassengerId: 1300, Prediction: 1
Activation: LeakyReLU, PassengerId: 1301, Prediction: 1
Activation: LeakyReLU, PassengerId: 1302, Prediction: 1
Activation: LeakyReLU, PassengerId: 1303, Prediction: 1
Activation: LeakyReLU, PassengerId: 1304, Prediction: 0
Activation: LeakyReLU, PassengerId: 1305, Prediction: 0
Activation: LeakyReLU, PassengerId: 1306, Prediction: 1
Activation: LeakyReLU, PassengerId: 1307, Prediction: 0
Activation: LeakyReLU, PassengerId: 1308, Prediction: 0
Activation: LeakyReLU, PassengerId: 1309, Prediction: 1
==================================================
Activation: LeakyReLU, PassengerId: 970, Prediction: 0
